time,hurs,huss,pr,rlds,rsds,sfcWind,tas,tasmax,tasmin
1950-01-01 12:00:00,73.46411,0.0041387095,0.0,252.73325,135.95671,6.7657757,281.406525,289.54385,273.2692
1950-01-02 12:00:00,79.73807,0.003367566,0.0,245.53497,132.33522,2.5112946,273.670655,282.19498,265.14633
1950-01-03 12:00:00,58.061028,0.0013407797,0.0,207.55217,132.43553,3.6307003,267.80600000000004,274.74423,260.86777
1950-01-04 12:00:00,50.344666,0.0013043808,0.0,235.02458,137.91637,4.9189687,271.00241,276.35184,265.65298
1950-01-05 12:00:00,62.418137,0.0023278526,0.0,241.0619,110.98811,1.4984664,273.06259,276.50412,269.62106
1950-01-06 12:00:00,65.85533,0.0029576495,0.0,233.9357,142.63184,2.6225913,275.43252,281.1324,269.73264
1950-01-07 12:00:00,49.92023,0.0012855743,0.0,200.95674,143.81073,2.1630323,268.364545,276.06967,260.65942
1950-01-08 12:00:00,49.49685,0.0016451883,0.0,209.86049,145.27458,4.2001166,273.95723999999996,279.178,268.73648
1950-01-09 12:00:00,48.107265,0.0016282614,0.0,217.11061,140.77255,3.4024832,275.00554999999997,285.7433,264.2678
1950-01-10 12:00:00,68.64523,0.004052045,0.0,254.9822,135.47191,5.5485463,282.19908,292.53738,271.86078
1950-01-11 12:00:00,65.83104,0.004634085,0.0,265.79184,133.61069,5.372475,285.48753,294.13846,276.8366
1950-01-12 12:00:00,61.95334,0.0041182996,0.0,263.89365,142.60378,4.4104147,284.99449000000004,294.8652,275.12378
1950-01-13 12:00:00,53.0791,0.0028065357,0.0,238.09085,145.95154,5.509413,282.808945,292.01074,273.60715
1950-01-14 12:00:00,43.16518,0.0010877958,0.0,207.47801,146.93155,1.641426,271.44780000000003,280.85925,262.03635
1950-01-15 12:00:00,52.89414,0.002201625,0.0,233.89604,148.82204,4.369688,279.647265,293.05313,266.2414
1950-01-16 12:00:00,53.64002,0.0027023354,0.0,235.88264,149.94896,4.875462,281.08396,292.1425,270.02542
1950-01-17 12:00:00,75.399826,0.0035761,3.0728399637155235,283.6842,74.030815,8.036591,274.28929,288.5166,260.06198
1950-01-18 12:00:00,41.327106,0.00081286405,0.0,212.35983,152.08513,9.628642,267.655385,270.67197,264.6388
1950-01-19 12:00:00,38.26763,0.00084978953,0.0,190.69948,149.49594,4.006495,268.753575,276.14395,261.3632
1950-01-20 12:00:00,62.725147,0.0025095982,0.0,215.33405,151.26662,3.3449526,273.67412,279.84967,267.49857
1950-01-21 12:00:00,64.3819,0.0028500247,0.0,235.93192,154.9034,2.946205,276.5018,284.28235,268.72125
1950-01-22 12:00:00,74.05302,0.0029778134,0.0,246.43968,110.89109,6.914286,273.695985,280.36475,267.02722
1950-01-23 12:00:00,60.089104,0.0018787393,0.0,195.5104,161.64247,3.4878373,269.685075,275.61182,263.75833
1950-01-24 12:00:00,49.685986,0.001821959,0.0,206.6092,154.9503,3.2680373,274.847325,282.396,267.29865
1950-01-25 12:00:00,62.38983,0.0024424,0.0,220.98868,153.61012,3.8868341,273.02576999999997,278.99844,267.0531
1950-01-26 12:00:00,44.972736,0.0014170639,0.0,206.25914,161.3256,4.4509873,274.18659,281.08618,267.287
1950-01-27 12:00:00,50.70861,0.0017892775,0.0,215.06839,163.88878,3.1519742,275.23582,283.16324,267.3084
1950-01-28 12:00:00,57.256245,0.0024764044,0.0,220.31859,158.25851,3.2241805,275.727385,282.177,269.27777
1950-01-29 12:00:00,65.51825,0.002805274,0.0,226.33514,167.14354,2.2863922,275.944245,285.02463,266.86386
1950-01-30 12:00:00,79.49229,0.0031528212,0.0,253.23001,133.26035,2.916798,273.28393500000004,281.9418,264.62607
1950-01-31 12:00:00,86.64859,0.004074013,0.0,275.10083,116.7632,3.1461222,273.75915,277.5839,269.9344
1950-02-01 12:00:00,70.72685,0.0035623005,0.0,239.30254,170.20894,2.9686944,278.44492,287.14554,269.7443
1950-02-02 12:00:00,66.05858,0.0036865077,0.0,239.6333,174.88249,2.552445,279.876235,288.51724,271.23523
1950-02-03 12:00:00,65.57155,0.0031223581,0.0,235.41954,166.36794,1.5045391,275.385365,286.8198,263.95093
1950-02-04 12:00:00,61.20078,0.0036921685,0.0,247.26923,166.32324,4.513354,280.691165,287.72385,273.65848
1950-02-05 12:00:00,55.79428,0.0035058644,0.0,248.41852,180.89493,4.5671277,283.272675,289.57745,276.9679
1950-02-06 12:00:00,66.56399,0.0029806374,0.0,262.48688,140.32881,3.6838806,277.17739,287.9691,266.38568
1950-02-07 12:00:00,60.17993,0.0029142015,0.0,234.88214,186.68436,5.469849,278.551325,289.5169,267.58575
1950-02-08 12:00:00,49.48859,0.003114272,0.0,247.30832,180.71164,4.727718,284.718475,292.96817,276.46878
1950-02-09 12:00:00,50.37593,0.0034804263,0.0,256.07883,187.04507,3.812516,285.340075,291.8747,278.80545
1950-02-10 12:00:00,55.119705,0.003762596,0.0,253.05508,177.59499,4.0138154,283.53601000000003,290.58386,276.48816
1950-02-11 12:00:00,74.6648,0.0042647673,0.0284486721284338,282.4822,159.94273,6.639008,279.83493,288.35428,271.31558
1950-02-12 12:00:00,51.15109,0.00258115,0.0,229.89613,168.95264,5.346909,281.37355,290.73267,272.01443
1950-02-13 12:00:00,39.93691,0.0018561407,0.0,269.97092,139.18507,3.3765547,281.85645999999997,290.07355,273.63937
1950-02-14 12:00:00,64.44931,0.0026581446,0.0,247.03857,170.65862,1.7145722,272.81126,277.88892,267.7336
1950-02-15 12:00:00,54.523052,0.002197709,0.0,225.42973,210.54765,3.6607213,274.74069,281.4219,268.05948
1950-02-16 12:00:00,55.333904,0.003110739,0.0,247.73926,200.55748,4.2130556,280.096775,290.24335,269.9502
1950-02-17 12:00:00,58.417328,0.003960189,0.0,263.34024,204.39873,2.9898841,279.808595,290.54932,269.06787
1950-02-18 12:00:00,51.42953,0.0037227676,0.0,258.00354,194.53026,4.34028,284.375,290.2578,278.4922
1950-02-19 12:00:00,50.55266,0.0024766438,0.0,241.01819,190.35608,5.392184,279.940625,287.4309,272.45035
1950-02-20 12:00:00,50.94419,0.0028931424,0.0,246.41261,209.57527,4.0865407,281.24166,289.90582,272.5775
1950-02-21 12:00:00,58.54944,0.0041750395,0.5302064790157601,279.4887,132.40005,3.2962177,283.60179,289.65988,277.5437
1950-02-22 12:00:00,58.668785,0.0033199382,0.0,253.68668,184.42548,4.4150496,280.437285,291.23535,269.63922
1950-02-23 12:00:00,43.662952,0.003318105,0.0,261.83258,209.38525,6.156993,287.069085,291.4995,282.63867
1950-02-24 12:00:00,49.712265,0.0024907936,0.0,235.21045,225.92293,2.8222146,278.85401,291.43402,266.274
1950-02-25 12:00:00,43.431572,0.0028078672,0.0,270.27347,182.97276,1.4282418,282.513335,291.91357,273.1131
1950-02-26 12:00:00,86.90966,0.002563769,5.819637514650822,270.95947,157.77505,4.2941933,270.271215,276.34073,264.2017
1950-02-27 12:00:00,89.280464,0.0028746899,0.0127385966607107,271.40994,182.89183,3.1132455,270.213185,273.6696,266.75677
1950-02-28 12:00:00,93.05353,0.002187887,2.6871984475292265,257.01404,134.83856,6.243718,265.010755,272.73425,257.28726
1950-03-01 12:00:00,98.39269,0.0014244714,3.3126046182587743,236.23836,163.10593,6.542381,261.41387999999995,263.86008,258.96768
1950-03-02 12:00:00,81.5996,0.0014990779,1.5678419033065438,209.14561,252.16212,4.4149494,262.66225,269.5281,255.7964
1950-03-03 12:00:00,57.122875,0.0018732008,0.0,188.22006,253.13353,5.021854,270.635665,279.84915,261.42218
1950-03-04 12:00:00,46.509743,0.0021109069,0.0,216.1929,249.28201,3.5710075,277.415955,283.71527,271.11664
1950-03-05 12:00:00,52.287647,0.0029041392,0.0,224.90417,252.45512,5.048025,280.201875,287.98538,272.41837
1950-03-06 12:00:00,60.634632,0.0038908923,0.0,236.46376,251.17993,2.216223,278.771405,288.63278,268.91003
1950-03-07 12:00:00,73.900085,0.0035437716,0.1606663990969536,260.857,160.17377,4.999879,277.02795000000003,287.8823,266.1736
1950-03-08 12:00:00,50.366085,0.0015441529,0.0,199.01501,266.07147,3.1954181,271.81991500000004,283.68457,259.95526
1950-03-09 12:00:00,47.209034,0.0024092547,0.0,225.35178,265.27634,3.2686641,278.77122499999996,290.1153,267.42715
1950-03-10 12:00:00,48.136894,0.0029585874,0.0,236.3243,267.7851,3.3601553,281.572225,290.68805,272.4564
1950-03-11 12:00:00,52.454754,0.0035009864,0.0,245.18224,263.04776,2.9407153,281.938585,292.95752,270.91965
1950-03-12 12:00:00,42.917213,0.0034193571,0.0,272.13416,248.99641,3.4733567,287.8418,293.43204,282.25156
1950-03-13 12:00:00,53.06205,0.003954164,0.0,260.6862,242.20349,2.3606513,282.63131999999996,295.67908,269.58356
1950-03-14 12:00:00,70.90954,0.00513233,3.4606119501404464,287.7419,165.45198,3.8955374,284.0213,295.17746,272.86514
1950-03-15 12:00:00,92.16092,0.0034680471,8.137618051841855,266.68262,138.50072,4.771596,270.00645499999996,276.47443,263.53848
1950-03-16 12:00:00,87.695496,0.002425718,0.0730949088392662,257.51843,234.47603,2.3342261,268.33835999999997,275.14175,261.53497
1950-03-17 12:00:00,63.903027,0.004664282,0.0,262.43497,232.37439,7.3284903,284.36967500000003,297.99545,270.7439
1950-03-18 12:00:00,54.326267,0.004942643,0.0,283.05054,249.40329,3.2547574,286.41187,296.3151,276.50864
1950-03-19 12:00:00,52.674755,0.003981022,0.0,245.51105,279.29584,3.5709882,285.512385,296.4139,274.61087
1950-03-20 12:00:00,41.396996,0.003254229,0.0,255.9456,295.0434,5.1492987,288.26289499999996,296.02982,280.49597
1950-03-21 12:00:00,43.48387,0.0027486025,0.0,246.61566,275.38538,2.3271494,284.11708,295.2901,272.94406
1950-03-22 12:00:00,51.461903,0.0052072736,0.0,298.52417,242.42607,3.6163416,289.02090499999997,296.25565,281.78616
1950-03-23 12:00:00,82.25482,0.0059597376,6.162604875862598,313.39194,154.15678,7.194432,281.16972499999997,293.16547,269.17398
1950-03-24 12:00:00,81.22734,0.0033324058,0.0,228.20988,283.1949,3.049309,271.38748,279.91092,262.86404
1950-03-25 12:00:00,72.42012,0.0036895573,0.0,250.66856,277.30676,5.0235453,276.10956999999996,283.51556,268.70358
1950-03-26 12:00:00,61.929256,0.0049386346,0.0,264.12802,294.9659,2.6955173,283.59184,296.25818,270.9255
1950-03-27 12:00:00,43.175243,0.0048805727,0.0,288.22833,284.17117,2.7134256,292.34842000000003,301.16858,283.52826
1950-03-28 12:00:00,67.57405,0.0055422955,0.0,306.13574,206.49417,5.8833237,286.699035,300.20123,273.19684
1950-03-29 12:00:00,89.98736,0.0057053645,0.2019675492192618,323.21777,194.03917,3.6525626,278.84244,283.28775,274.39713
1950-03-30 12:00:00,80.13924,0.009248218,1.4390562660992146,332.82437,292.07053,3.1609201,289.970935,300.42325,279.51862
1950-03-31 12:00:00,48.36533,0.005897118,0.0,283.66986,268.3547,2.7399724,289.66918999999996,300.35373,278.98465
1950-04-01 12:00:00,62.605698,0.0036856544,0.0,283.89944,300.9551,5.2809296,278.430865,284.68683,272.1749
1950-04-02 12:00:00,54.946873,0.003666052,0.0,244.80836,306.66663,2.1425087,280.048445,289.33267,270.76422
1950-04-03 12:00:00,55.381786,0.0040030787,0.0,269.9468,288.9328,4.662275,281.766385,289.07385,274.45892
1950-04-04 12:00:00,52.153854,0.0046860073,0.0,275.0719,256.17285,6.7244453,285.962515,293.53403,278.391
1950-04-05 12:00:00,76.35411,0.0072179902,2.437659027054906,308.55853,205.68123,2.7992568,286.05762000000004,293.16852,278.94672
1950-04-06 12:00:00,69.40221,0.0054198164,0.0,270.18097,312.3756,2.7177029,280.63082499999996,292.67593,268.58572
1950-04-07 12:00:00,54.77266,0.0069334474,0.0,282.71167,304.74832,2.6977336,290.196925,297.6881,282.70575
1950-04-08 12:00:00,66.31133,0.005101453,0.1937223300046753,297.41196,290.28995,3.5100212,282.63684,291.41785,273.85583
1950-04-09 12:00:00,84.52726,0.0073581254,0.1860586446127854,314.91147,189.54286,3.3193839,284.111835,290.5825,277.64117
1950-04-10 12:00:00,83.36246,0.007609675,0.1078987857908941,330.61273,274.43198,4.3057904,286.12262,294.14127,278.10397
1950-04-11 12:00:00,85.18873,0.0057307724,1.640650676563382,322.24164,225.38817,5.7001324,282.72809,292.2656,273.19058
1950-04-12 12:00:00,72.37865,0.0040485538,0.0,302.91562,280.0532,2.898673,279.10341,285.6893,272.51752
1950-04-13 12:00:00,62.958344,0.0056551397,0.0,290.2375,309.5234,3.621717,284.986755,293.78598,276.18753
1950-04-14 12:00:00,60.64607,0.0076654507,0.0,312.39755,296.8771,5.690476,289.484215,299.39343,279.575
1950-04-15 12:00:00,60.470154,0.010201351,0.6583593480172567,327.33008,309.4781,2.6132357,292.3141,300.9339,283.6943
1950-04-16 12:00:00,66.882065,0.0070284344,0.0938602799578802,323.4338,264.6324,5.5511684,287.6456,296.93524,278.35596
1950-04-17 12:00:00,88.55097,0.006572707,4.395034059416503,329.52673,158.6972,4.8538804,282.85126,288.49384,277.20868
1950-04-18 12:00:00,93.11789,0.006214219,1.575246686115861,328.4001,228.03714,4.6738343,280.61566000000005,283.2445,277.98682
1950-04-19 12:00:00,75.83965,0.0044478793,0.0,301.55988,235.8291,2.5277221,278.041765,281.92487,274.15866
1950-04-20 12:00:00,66.33757,0.0057853754,0.0,299.0665,331.01953,4.5335183,285.79044999999996,297.02997,274.55093
1950-04-21 12:00:00,54.519543,0.0066260598,0.0,275.67038,342.10306,2.6232035,286.89844,301.14502,272.65186
1950-04-22 12:00:00,30.477547,0.004006656,0.0,288.0065,335.57745,5.370764,295.2753,303.5768,286.9738
1950-04-23 12:00:00,38.259907,0.0052329632,0.0,296.23724,299.91684,1.8390675,293.17954999999995,303.33383,283.02527
1950-04-24 12:00:00,37.923374,0.005397697,0.0,292.38345,356.60126,2.3939652,293.81871,298.60245,289.03497
1950-04-25 12:00:00,50.200115,0.005118562,0.0,281.54712,270.69955,3.0299685,287.46673499999997,297.27875,277.65472
1950-04-26 12:00:00,64.84525,0.009164308,1.4996646554209292,329.30933,248.31496,5.3570366,289.53139,296.09354,282.96924
1950-04-27 12:00:00,77.23191,0.012256121,4.601009795442224,359.19135,270.25186,2.2437637,292.811265,298.66183,286.9607
1950-04-28 12:00:00,47.4497,0.0068532517,0.0,288.78894,357.69507,3.041272,291.95944,304.26614,279.65274
1950-04-29 12:00:00,35.85441,0.0038896226,0.0,281.5051,348.64484,3.286021,292.09694,303.77463,280.41925
1950-04-30 12:00:00,36.75654,0.0030349167,0.0,276.24554,364.8358,2.9772496,287.155125,294.43723,279.87302
1950-05-01 12:00:00,40.260998,0.0044825533,0.0,273.6585,355.4401,5.734974,289.13530000000003,298.07663,280.19397
1950-05-02 12:00:00,62.38338,0.009031694,0.0,322.52686,325.62888,5.5774655,290.55532500000004,300.39755,280.7131
1950-05-03 12:00:00,78.42781,0.011080981,1.3354751165024936,352.2237,254.21149,4.821072,292.032735,299.64307,284.4224
1950-05-04 12:00:00,91.017296,0.009484915,10.354161425493658,345.00757,286.3263,4.7928696,285.41873,294.17682,276.66064
1950-05-05 12:00:00,81.61284,0.008396364,0.0531849584149313,335.30884,302.73376,3.8436,286.94530999999995,293.28198,280.60864
1950-05-06 12:00:00,72.56529,0.008310497,0.0,303.0186,320.79428,3.0944917,286.77544,293.86398,279.6869
1950-05-07 12:00:00,85.127304,0.010699126,0.9342030272819102,357.72168,215.7938,4.907195,289.68440499999997,294.22223,285.14658
1950-05-08 12:00:00,78.02956,0.012937253,9.116262034513056,364.60828,312.18182,6.0998497,294.085135,299.5886,288.58167
1950-05-09 12:00:00,67.89604,0.0069002383,3.353742999024689,329.98334,260.00665,6.2879624,287.40508,298.1999,276.61026
1950-05-10 12:00:00,54.70104,0.005217452,0.0996210343146231,291.94553,354.3461,7.252906,285.622225,292.69913,278.54532
1950-05-11 12:00:00,52.539024,0.005294985,0.0,277.3879,294.3227,1.9488577,283.54506000000003,293.40744,273.68268
1950-05-12 12:00:00,48.630745,0.00711987,0.0,305.51474,352.262,3.5670836,291.64644,302.41193,280.88095
1950-05-13 12:00:00,46.595978,0.009181376,0.0,328.16742,334.27054,3.5171432,295.403045,306.16336,284.64273
1950-05-14 12:00:00,63.887474,0.0074316775,8.367518987506628,347.83813,216.53407,4.3744707,289.965955,304.45816,275.47375
1950-05-15 12:00:00,85.7877,0.00590667,2.0335985929705203,312.3641,262.96613,2.281164,282.22297000000003,286.9233,277.52264
1950-05-16 12:00:00,75.42644,0.006726565,0.0,322.6257,306.35764,2.9104667,285.09312,292.424,277.76224
1950-05-17 12:00:00,73.723404,0.008446406,0.0,324.60147,253.94083,5.5038257,287.231875,292.74872,281.71503
1950-05-18 12:00:00,77.10643,0.0092127025,0.5423498922027647,353.5804,235.3292,5.7071548,288.431595,292.73233,284.13086
1950-05-19 12:00:00,92.185844,0.011110248,1.7489064135588706,366.8991,235.79561,7.154722,289.912325,292.88138,286.94327
1950-05-20 12:00:00,79.32176,0.011615179,3.2721376279369,357.7583,305.5004,6.8440433,292.22168,297.43918,287.00418
1950-05-21 12:00:00,45.87963,0.006643183,0.0500138781717396,298.0779,363.31186,3.7815063,290.98784,300.16263,281.81305
1950-05-22 12:00:00,43.306396,0.006446369,0.0,306.22104,359.4039,1.9301101,291.656005,299.90594,283.40607
1950-05-23 12:00:00,49.85932,0.0077943737,0.0,320.9492,319.0804,3.0811741,291.316055,298.83206,283.80005
1950-05-24 12:00:00,51.14181,0.008096796,0.0,323.778,348.92065,2.2648199,291.67899,301.42328,281.9347
1950-05-25 12:00:00,49.351498,0.01051711,0.0,341.5099,358.8393,5.1331086,297.027695,306.53595,287.51944
1950-05-26 12:00:00,63.55927,0.010523666,1.1785823124228043,356.8237,306.62012,3.3805645,293.98314,305.81818,282.1481
1950-05-27 12:00:00,61.778652,0.009572385,0.0,321.9393,360.9922,3.0289474,291.62893499999996,301.91754,281.34033
1950-05-28 12:00:00,53.958733,0.012259098,0.0,360.89792,287.70386,5.133072,298.31635,306.3225,290.3102
1950-05-29 12:00:00,49.724766,0.01158414,0.0,363.40323,341.87595,2.4274962,298.98902,306.47244,291.5056
1950-05-30 12:00:00,41.7639,0.009032827,0.0,347.24557,354.09848,3.0616868,297.75322,306.14084,289.3656
1950-05-31 12:00:00,55.82452,0.011938038,6.234114244580269,363.19058,300.8931,2.2800765,297.636535,304.21344,291.05963
1950-06-01 12:00:00,65.62801,0.012061077,7.117594918236136,346.71112,367.19907,2.4158158,295.240875,298.77023,291.71152
1950-06-02 12:00:00,54.92525,0.008948036,0.0,318.01648,320.50012,2.9665148,292.0114,299.59433,284.42847
1950-06-03 12:00:00,51.416325,0.0099631855,0.0,345.6728,356.38,7.2906547,296.17562999999996,305.62296,286.7283
1950-06-04 12:00:00,48.496307,0.011029305,0.0,353.62454,374.63397,5.8880553,299.20183,309.46402,288.93964
1950-06-05 12:00:00,50.33139,0.010806213,0.5363564516301267,355.42667,324.6672,2.4436696,298.954925,309.28003,288.62982
1950-06-06 12:00:00,56.565716,0.011164564,0.0,346.524,361.03668,4.922151,296.93282999999997,304.3739,289.49176
1950-06-07 12:00:00,71.20244,0.010593395,7.774607045575976,360.95895,244.42384,5.0169,294.4237,302.4501,286.3973
1950-06-08 12:00:00,69.25982,0.0103285415,0.2501473965821787,342.68484,336.28818,2.9163253,292.12624,298.64835,285.60413
1950-06-09 12:00:00,56.631756,0.009639117,0.0,339.0939,351.69122,2.1807323,292.602705,300.80557,284.39984
1950-06-10 12:00:00,54.562557,0.009301244,0.8731459442060441,342.09247,311.91788,4.6515856,294.449015,302.864,286.03403
1950-06-11 12:00:00,68.138535,0.01314595,11.331159621477129,366.76968,300.51752,3.3063548,297.539185,302.6846,292.39377
1950-06-12 12:00:00,90.62242,0.012432619,7.449351064860821,370.63107,292.90097,3.511441,291.74069,297.0668,286.41458
1950-06-13 12:00:00,90.40223,0.012561759,0.7476979284547269,377.45773,262.75085,3.6445105,293.23931000000005,296.69702,289.7816
1950-06-14 12:00:00,92.53827,0.012395697,4.520182055421174,373.5184,219.32367,3.0521107,293.06825000000003,295.729,290.4075
1950-06-15 12:00:00,87.84134,0.013146915,18.943233601748943,368.83496,303.06018,2.2580764,294.76953000000003,301.52023,288.01883
1950-06-16 12:00:00,68.36817,0.015359578,0.0,357.1939,368.21582,2.1876168,298.47122,306.86578,290.07666
1950-06-17 12:00:00,82.01234,0.01481892,0.6724864040734246,387.3929,288.7509,3.5626047,297.33921499999997,305.74957,288.92886
1950-06-18 12:00:00,66.148094,0.015851201,0.0,366.20532,359.8817,6.582511,300.19063,307.78882,292.59244
1950-06-19 12:00:00,52.994,0.013563507,1.0405277309473604,369.06842,328.91315,4.973191,300.78982,307.2033,294.37634
1950-06-20 12:00:00,72.43196,0.012458611,15.203846571967006,367.54077,334.43295,4.37037,295.3377,303.9308,286.7446
1950-06-21 12:00:00,67.3122,0.01094839,0.0,329.99442,353.8458,3.1444912,292.256085,299.9147,284.59747
1950-06-22 12:00:00,73.80951,0.015242111,0.9210698946844786,384.57465,291.32745,4.002985,298.744,305.4246,292.0634
1950-06-23 12:00:00,62.730083,0.014875652,4.800508939661086,377.15823,287.37766,3.4866161,299.105735,304.9424,293.26907
1950-06-24 12:00:00,91.95231,0.012479307,19.9792318046093,372.48114,237.84283,4.5176473,292.801775,299.66803,285.93552
1950-06-25 12:00:00,78.39569,0.010580618,0.0,322.75192,365.69135,1.6464609,289.59813499999996,298.21317,280.9831
1950-06-26 12:00:00,72.21779,0.013350572,0.0,349.13943,349.21857,3.6978211,296.06991500000004,303.87637,288.26346
1950-06-27 12:00:00,55.033085,0.013827064,0.0,356.51254,379.62366,4.8939857,301.08004500000004,309.12115,293.03894
1950-06-28 12:00:00,46.92376,0.011828169,0.0,367.49594,291.05353,5.0161085,301.826635,308.5713,295.08197
1950-06-29 12:00:00,54.80615,0.013489949,0.0,362.88107,348.84506,5.1451344,299.68321000000003,307.70486,291.66156
1950-06-30 12:00:00,45.37424,0.01187962,0.0,363.6463,369.75043,5.6691685,302.29044,308.71265,295.86823
1950-07-01 12:00:00,49.055714,0.0126733165,0.0,368.85886,355.75052,7.115334,301.18569,307.8578,294.51358
1950-07-02 12:00:00,45.614735,0.010499712,0.0,353.57025,379.97867,3.712291,300.19156999999996,306.2485,294.13464
1950-07-03 12:00:00,46.771782,0.011285841,0.0,359.32437,348.66827,4.087348,300.61109999999996,308.80283,292.41937
1950-07-04 12:00:00,48.821655,0.012448828,4.410789418034256,375.0279,342.4803,5.630246,300.89211,308.09042,293.6938
1950-07-05 12:00:00,50.763283,0.012969179,0.0,371.77286,365.724,5.28898,301.01475,309.4555,292.574
1950-07-06 12:00:00,44.171528,0.011948753,0.0,379.44244,361.59592,4.051926,302.83197,309.61462,296.04932
1950-07-07 12:00:00,45.678288,0.012716319,0.0,391.29272,342.24927,3.9896684,302.76918,310.48303,295.05533
1950-07-08 12:00:00,39.368412,0.010548827,0.0,375.83493,371.93835,3.630283,303.23348999999996,310.61346,295.85352
1950-07-09 12:00:00,41.674553,0.0112829385,0.0,384.5866,305.79712,2.1518607,303.78020000000004,310.3329,297.2275
1950-07-10 12:00:00,45.414116,0.012157763,0.0,387.35855,330.78687,1.9337639,303.11793,307.79446,298.4414
1950-07-11 12:00:00,46.136528,0.010484328,0.0,363.4282,366.3896,3.2778053,299.37953,306.27722,292.48184
1950-07-12 12:00:00,47.16701,0.010625452,0.0,362.48257,367.334,2.426305,298.7688,305.93927,291.59833
1950-07-13 12:00:00,45.49515,0.010494969,0.0,368.7089,309.34583,2.2318547,299.58993999999996,305.792,293.38788
1950-07-14 12:00:00,45.676044,0.010996286,0.0,378.24112,325.51044,3.9192388,300.563785,307.35437,293.7732
1950-07-15 12:00:00,47.084984,0.0120351035,0.4970300942659378,376.78427,328.64227,5.132547,300.97993499999995,307.50604,294.45383
1950-07-16 12:00:00,58.6965,0.0147173265,7.385364663787186,389.38843,292.38486,2.5487213,299.92652999999996,306.43433,293.41873
1950-07-17 12:00:00,66.2199,0.016052349,11.520944349467754,390.11542,291.26587,2.4099457,299.67029,304.90506,294.43552
1950-07-18 12:00:00,58.562325,0.0124395555,0.0,355.78485,365.99857,1.4560623,297.06108,305.95236,288.1698
1950-07-19 12:00:00,48.5539,0.011086125,0.0,355.19238,367.1073,2.4429052,298.5852,306.9657,290.2047
1950-07-20 12:00:00,54.476856,0.012527927,4.27154756616801,372.82602,280.145,2.397741,299.25531,306.5654,291.94522
1950-07-21 12:00:00,61.83586,0.012486325,3.243411483708769,371.47876,303.8964,2.1849577,297.19011,302.91052,291.4697
1950-07-22 12:00:00,51.746838,0.011572347,0.0,365.35587,328.19678,4.414092,298.8743,305.87677,291.87183
1950-07-23 12:00:00,44.72705,0.0112401815,0.0,378.77213,341.91016,5.206833,301.24066,309.82425,292.65707
1950-07-24 12:00:00,49.007023,0.013144206,3.145320899784565,394.76678,334.62173,1.8551732,301.15520000000004,309.20612,293.10428
1950-07-25 12:00:00,46.846428,0.01119727,0.0,372.66968,353.03296,1.8953128,299.1837,307.62433,290.74307
1950-07-26 12:00:00,36.14154,0.00848135,0.0,367.24707,361.94394,2.11319,301.55273,310.7058,292.39966
1950-07-27 12:00:00,27.946703,0.007256006,0.0,370.15625,349.63675,4.5691323,304.662915,313.73245,295.59338
1950-07-28 12:00:00,34.724117,0.008506864,0.0,387.54745,279.56284,2.390387,304.26838499999997,312.64395,295.89282
1950-07-29 12:00:00,46.40536,0.011258309,0.0,367.97452,340.93732,2.8047009,300.459435,310.76587,290.153
1950-07-30 12:00:00,39.440983,0.010263427,0.0,383.51068,319.96088,3.1858573,302.076565,310.5776,293.57553
1950-07-31 12:00:00,49.213806,0.013997884,0.0,406.57892,328.14807,2.592486,301.528575,309.851,293.20615
1950-08-01 12:00:00,36.839233,0.009776513,0.0122869635106326,397.63214,346.01175,2.1332116,303.75226999999995,311.37744,296.1271
1950-08-02 12:00:00,46.165375,0.012903387,0.0,388.7284,331.1862,3.799873,302.061415,310.88766,293.23517
1950-08-03 12:00:00,59.060165,0.015806682,0.0,407.64474,235.74123,3.360068,300.21425,308.09528,292.33322
1950-08-04 12:00:00,61.917374,0.0155548025,0.3085418240516446,396.74738,297.26163,2.6724987,298.947785,304.96152,292.93405
1950-08-05 12:00:00,63.001743,0.015685746,0.0,391.81317,281.58173,3.1521647,298.6764,304.7835,292.5693
1950-08-06 12:00:00,56.95175,0.014221226,1.5528684190940112,386.10614,298.73056,3.4201338,298.63063,307.47034,289.79092
1950-08-07 12:00:00,57.260223,0.01526407,3.408861765637994,389.62585,314.56805,2.1238568,299.10623,306.89096,291.3215
1950-08-08 12:00:00,49.78819,0.013078912,0.0,384.0429,319.90698,3.666858,299.915985,308.89044,290.94153
1950-08-09 12:00:00,40.678314,0.010907016,0.0,391.81567,339.8324,3.985723,303.01088,311.18478,294.83698
1950-08-10 12:00:00,50.421356,0.0108144,0.0,382.081,268.074,4.1306286,298.79945,310.3991,287.1998
1950-08-11 12:00:00,49.49663,0.012301829,0.0,389.2241,324.43738,2.8963037,300.59051999999997,310.6482,290.53284
1950-08-12 12:00:00,35.500484,0.009465935,0.0,386.25275,338.4996,2.6845174,304.04517,311.52084,296.5695
1950-08-13 12:00:00,71.00641,0.012799293,1.1107345519121736,391.33536,191.6928,3.937362,297.87685,307.4894,288.2643
1950-08-14 12:00:00,88.19072,0.013576966,0.5799662234494463,387.641,198.22156,2.428254,293.7057,298.61218,288.79922
1950-08-15 12:00:00,55.95753,0.012958663,0.0,379.73447,293.45078,4.148799,299.61626,309.40652,289.826
1950-08-16 12:00:00,42.479454,0.010253192,0.0,395.0273,240.85907,1.7371432,301.68755999999996,308.35568,295.01944
